"GEO_ID","NAME","B25077_001E","B25077_001M"
"id","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)"
"0500000US53047","Okanogan County, Washington","182700","12603"
"0500000US53049","Pacific County, Washington","176800","8428"
"0500000US53051","Pend Oreille County, Washington","216700","19428"
"0500000US53053","Pierce County, Washington","303200","2667"
"0500000US53055","San Juan County, Washington","488800","14643"
"0500000US53057","Skagit County, Washington","306000","7322"
"0500000US53059","Skamania County, Washington","296700","14786"
"0500000US53061","Snohomish County, Washington","403000","3580"
"0500000US53063","Spokane County, Washington","224800","1843"
"0500000US53065","Stevens County, Washington","199200","6605"
"0500000US53067","Thurston County, Washington","287900","3595"
"0500000US53069","Wahkiakum County, Washington","218800","15253"
"0500000US53071","Walla Walla County, Washington","224800","8665"
"0500000US53073","Whatcom County, Washington","345700","5347"
"0500000US53075","Whitman County, Washington","217600","6466"
"0500000US53077","Yakima County, Washington","175900","4227"
"0500000US54001","Barbour County, West Virginia","110300","9224"
"0500000US54003","Berkeley County, West Virginia","182200","5493"
"0500000US54005","Boone County, West Virginia","71500","4867"
"0500000US54007","Braxton County, West Virginia","86400","3894"
"0500000US54009","Brooke County, West Virginia","93200","6090"
"0500000US54011","Cabell County, West Virginia","124500","4749"
"0500000US54013","Calhoun County, West Virginia","83500","11367"
"0500000US54015","Clay County, West Virginia","80200","10317"
"0500000US54017","Doddridge County, West Virginia","117300","13463"
"0500000US54019","Fayette County, West Virginia","91300","4597"
"0500000US54021","Gilmer County, West Virginia","93300","8944"
"0500000US54023","Grant County, West Virginia","140000","11572"
"0500000US54025","Greenbrier County, West Virginia","124000","8339"
"0500000US54027","Hampshire County, West Virginia","153100","7709"
"0500000US54029","Hancock County, West Virginia","93000","3639"
"0500000US54031","Hardy County, West Virginia","137700","10709"
"0500000US54033","Harrison County, West Virginia","117900","4980"
"0500000US54035","Jackson County, West Virginia","130600","10104"
"0500000US54037","Jefferson County, West Virginia","252300","7313"
"0500000US54039","Kanawha County, West Virginia","112500","2627"
"0500000US54041","Lewis County, West Virginia","104200","7946"
"0500000US54043","Lincoln County, West Virginia","84200","4583"
"0500000US54045","Logan County, West Virginia","89100","5617"
"0500000US54047","McDowell County, West Virginia","35000","5584"
"0500000US54049","Marion County, West Virginia","116800","4398"
"0500000US54051","Marshall County, West Virginia","109300","7261"
"0500000US54053","Mason County, West Virginia","87600","6430"
"0500000US54055","Mercer County, West Virginia","96700","4797"
"0500000US54057","Mineral County, West Virginia","148200","10234"
"0500000US54059","Mingo County, West Virginia","78100","5423"
"0500000US54061","Monongalia County, West Virginia","204400","7004"
"0500000US54063","Monroe County, West Virginia","107900","8233"
"0500000US54065","Morgan County, West Virginia","183200","15342"
"0500000US54067","Nicholas County, West Virginia","95100","6793"
"0500000US54069","Ohio County, West Virginia","123900","5365"
"0500000US54071","Pendleton County, West Virginia","122800","10809"
"0500000US54073","Pleasants County, West Virginia","106600","7270"
"0500000US54075","Pocahontas County, West Virginia","121700","12720"
"0500000US54077","Preston County, West Virginia","115300","4776"
"0500000US54079","Putnam County, West Virginia","167300","5621"
"0500000US54081","Raleigh County, West Virginia","108700","5149"
"0500000US54083","Randolph County, West Virginia","110300","9150"
"0500000US54085","Ritchie County, West Virginia","96700","10700"
"0500000US54087","Roane County, West Virginia","98900","8167"
"0500000US54089","Summers County, West Virginia","92200","9763"
"0500000US54091","Taylor County, West Virginia","107000","13375"
"0500000US54093","Tucker County, West Virginia","121600","13983"
"0500000US54095","Tyler County, West Virginia","96300","7739"
"0500000US54097","Upshur County, West Virginia","119000","7814"
"0500000US54099","Wayne County, West Virginia","99100","6739"
"0500000US54101","Webster County, West Virginia","69500","6644"
"0500000US54103","Wetzel County, West Virginia","103600","7609"
"0500000US54105","Wirt County, West Virginia","95800","16818"
"0500000US54107","Wood County, West Virginia","124200","3673"
"0500000US54109","Wyoming County, West Virginia","71500","4547"
"0500000US55001","Adams County, Wisconsin","131100","5103"
"0500000US55003","Ashland County, Wisconsin","113100","5846"
"0500000US55005","Barron County, Wisconsin","153200","3269"
"0500000US55007","Bayfield County, Wisconsin","170200","3198"
"0500000US55009","Brown County, Wisconsin","173900","1649"
"0500000US55011","Buffalo County, Wisconsin","159700","4134"
"0500000US55013","Burnett County, Wisconsin","158800","3734"
"0500000US55015","Calumet County, Wisconsin","178900","3761"
"0500000US55017","Chippewa County, Wisconsin","167400","2518"
"0500000US55019","Clark County, Wisconsin","127200","2961"
"0500000US55021","Columbia County, Wisconsin","192900","4166"
"0500000US55023","Crawford County, Wisconsin","134200","5335"
"0500000US55025","Dane County, Wisconsin","265600","2234"
"0500000US55027","Dodge County, Wisconsin","162100","2324"
"0500000US55029","Door County, Wisconsin","214100","9821"
"0500000US55031","Douglas County, Wisconsin","145800","4019"
"0500000US55033","Dunn County, Wisconsin","165200","3182"
"0500000US55035","Eau Claire County, Wisconsin","169400","2860"
"0500000US55037","Florence County, Wisconsin","129600","14089"
"0500000US55039","Fond du Lac County, Wisconsin","157800","2116"
"0500000US55041","Forest County, Wisconsin","132300","7668"
"0500000US55043","Grant County, Wisconsin","147700","3177"
"0500000US55045","Green County, Wisconsin","171400","4152"
"0500000US55047","Green Lake County, Wisconsin","146600","4958"
"0500000US55049","Iowa County, Wisconsin","183200","6043"
"0500000US55051","Iron County, Wisconsin","119000","8040"
"0500000US55053","Jackson County, Wisconsin","135900","4800"
"0500000US55055","Jefferson County, Wisconsin","190400","3438"
"0500000US55057","Juneau County, Wisconsin","125800","3950"
"0500000US55059","Kenosha County, Wisconsin","177400","3454"
"0500000US55061","Kewaunee County, Wisconsin","164900","3680"
"0500000US55063","La Crosse County, Wisconsin","173300","2223"
"0500000US55065","Lafayette County, Wisconsin","140000","3932"
"0500000US55067","Langlade County, Wisconsin","113900","6832"
"0500000US55069","Lincoln County, Wisconsin","139700","5058"
"0500000US55071","Manitowoc County, Wisconsin","130100","3259"
"0500000US55073","Marathon County, Wisconsin","156300","2158"
"0500000US55075","Marinette County, Wisconsin","123800","4530"
"0500000US55077","Marquette County, Wisconsin","155300","3277"
"0500000US55078","Menominee County, Wisconsin","101800","19872"
"0500000US55079","Milwaukee County, Wisconsin","158300","1113"
"0500000US55081","Monroe County, Wisconsin","155000","3533"
"0500000US55083","Oconto County, Wisconsin","157000","3431"
"0500000US55085","Oneida County, Wisconsin","174100","3911"
"0500000US55087","Outagamie County, Wisconsin","169400","1817"
"0500000US55089","Ozaukee County, Wisconsin","282500","5205"
"0500000US55091","Pepin County, Wisconsin","151600","4593"
"0500000US55093","Pierce County, Wisconsin","208700","5516"
"0500000US55095","Polk County, Wisconsin","169700","2407"
"0500000US55097","Portage County, Wisconsin","168100","2733"
"0500000US55099","Price County, Wisconsin","122500","3789"
"0500000US55101","Racine County, Wisconsin","176000","3251"
"0500000US55103","Richland County, Wisconsin","139900","6012"
"0500000US55105","Rock County, Wisconsin","146200","2297"
"0500000US55107","Rusk County, Wisconsin","113400","4124"
"0500000US55109","St. Croix County, Wisconsin","244500","3858"
"0500000US55111","Sauk County, Wisconsin","182200","3993"
"0500000US55113","Sawyer County, Wisconsin","168400","4713"
"0500000US55115","Shawano County, Wisconsin","136700","3203"
"0500000US55117","Sheboygan County, Wisconsin","159700","2412"
"0500000US55119","Taylor County, Wisconsin","137800","4588"
"0500000US55121","Trempealeau County, Wisconsin","156000","2828"
"0500000US55123","Vernon County, Wisconsin","157200","3915"
"0500000US55125","Vilas County, Wisconsin","202900","9549"
"0500000US55127","Walworth County, Wisconsin","203400","5454"
"0500000US55129","Washburn County, Wisconsin","157400","3935"
"0500000US55131","Washington County, Wisconsin","236200","3502"
"0500000US55133","Waukesha County, Wisconsin","282300","1706"
"0500000US55135","Waupaca County, Wisconsin","149900","3511"
"0500000US55137","Waushara County, Wisconsin","146100","3868"
"0500000US55139","Winnebago County, Wisconsin","152500","2239"
"0500000US55141","Wood County, Wisconsin","131900","3480"
"0500000US56001","Albany County, Wyoming","235000","10169"
"0500000US56003","Big Horn County, Wyoming","163400","8039"
"0500000US56005","Campbell County, Wyoming","222700","6543"
"0500000US56007","Carbon County, Wyoming","174900","9437"
"0500000US56009","Converse County, Wyoming","206700","11759"
"0500000US56011","Crook County, Wyoming","225300","11674"
"0500000US56013","Fremont County, Wyoming","196400","5619"
"0500000US56015","Goshen County, Wyoming","174000","10647"
"0500000US56017","Hot Springs County, Wyoming","147300","12760"
"0500000US56019","Johnson County, Wyoming","252900","24078"
"0500000US56021","Laramie County, Wyoming","227900","5083"
"0500000US56023","Lincoln County, Wyoming","246400","12476"
"0500000US56025","Natrona County, Wyoming","208700","5138"
"0500000US56027","Niobrara County, Wyoming","156300","19797"
"0500000US56029","Park County, Wyoming","268500","12891"
"0500000US56031","Platte County, Wyoming","188500","12480"
"0500000US56033","Sheridan County, Wyoming","272400","9364"
"0500000US56035","Sublette County, Wyoming","275100","27010"
"0500000US56037","Sweetwater County, Wyoming","205600","5593"
"0500000US56039","Teton County, Wyoming","866600","61955"
"0500000US56041","Uinta County, Wyoming","175000","8755"
"0500000US56043","Washakie County, Wyoming","165800","7747"
"0500000US56045","Weston County, Wyoming","166300","18994"
"0500000US72001","Adjuntas Municipio, Puerto Rico","83700","4915"
"0500000US72003","Aguada Municipio, Puerto Rico","85300","2524"
"0500000US72005","Aguadilla Municipio, Puerto Rico","118200","5109"
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","116200","6561"
"0500000US72009","Aibonito Municipio, Puerto Rico","112600","5543"
"0500000US72011","Añasco Municipio, Puerto Rico","87600","3351"
"0500000US72013","Arecibo Municipio, Puerto Rico","95300","1694"
"0500000US72015","Arroyo Municipio, Puerto Rico","89400","2029"
"0500000US72017","Barceloneta Municipio, Puerto Rico","104600","5775"
"0500000US72019","Barranquitas Municipio, Puerto Rico","98900","7164"
"0500000US72021","Bayamón Municipio, Puerto Rico","131700","1337"
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","107500","4967"
"0500000US72025","Caguas Municipio, Puerto Rico","127800","2774"
"0500000US72027","Camuy Municipio, Puerto Rico","94400","5163"
"0500000US72029","Canóvanas Municipio, Puerto Rico","107500","5800"
"0500000US72031","Carolina Municipio, Puerto Rico","139900","2131"
"0500000US72033","Cataño Municipio, Puerto Rico","117700","3496"
"0500000US72035","Cayey Municipio, Puerto Rico","117200","4890"
"0500000US72037","Ceiba Municipio, Puerto Rico","92000","2849"
"0500000US72039","Ciales Municipio, Puerto Rico","88600","3488"
"0500000US72041","Cidra Municipio, Puerto Rico","117100","5597"
"0500000US72043","Coamo Municipio, Puerto Rico","90700","4693"
"0500000US72045","Comerío Municipio, Puerto Rico","93500","5920"
"0500000US72047","Corozal Municipio, Puerto Rico","92100","5019"
"0500000US72049","Culebra Municipio, Puerto Rico","143800","59182"
"0500000US72051","Dorado Municipio, Puerto Rico","135500","7979"
"0500000US72053","Fajardo Municipio, Puerto Rico","101900","3869"
"0500000US72054","Florida Municipio, Puerto Rico","92900","3341"
"0500000US72055","Guánica Municipio, Puerto Rico","88100","3197"
"0500000US72057","Guayama Municipio, Puerto Rico","86300","2421"
"0500000US72059","Guayanilla Municipio, Puerto Rico","79700","3342"
"0500000US72061","Guaynabo Municipio, Puerto Rico","178200","6365"
"0500000US72063","Gurabo Municipio, Puerto Rico","141200","10028"
"0500000US72065","Hatillo Municipio, Puerto Rico","93000","4984"
"0500000US72067","Hormigueros Municipio, Puerto Rico","98700","4367"
"0500000US72069","Humacao Municipio, Puerto Rico","96000","2411"
"0500000US72071","Isabela Municipio, Puerto Rico","102200","4792"
"0500000US72073","Jayuya Municipio, Puerto Rico","94100","4526"
"0500000US72075","Juana Díaz Municipio, Puerto Rico","91600","3095"
"0500000US72077","Juncos Municipio, Puerto Rico","104300","4897"
"0500000US72079","Lajas Municipio, Puerto Rico","86900","4005"
"0500000US72081","Lares Municipio, Puerto Rico","86000","1826"
"0500000US72083","Las Marías Municipio, Puerto Rico","84800","3613"
"0500000US72085","Las Piedras Municipio, Puerto Rico","114200","4642"
