metro_code,metro_name,metro_pop,metro_apps,metro_type,variable_name,total_count,loan,denied,is_reliable,reliable_note,odds_ratio
19340,"Davenport-Moline-Rock Island, IA-IL",381175.0,3010,Metropolitan Statistical Area,AAPI,89.0,86.0,3.0,False,Not enough variance in variables,1.3
32380,"Mason City, IA",50279.0,225,Micropolitan Statistical Area,Black,1.0,0.0,1.0,False,No results,
32380,"Mason City, IA",50279.0,225,Micropolitan Statistical Area,Latino,6.0,4.0,2.0,False,No results,
32380,"Mason City, IA",50279.0,225,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
32380,"Mason City, IA",50279.0,225,Micropolitan Statistical Area,AAPI,6.0,6.0,0.0,False,No results,
17540,"Clinton, IA",46909.0,240,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
17540,"Clinton, IA",46909.0,240,Micropolitan Statistical Area,Latino,4.0,4.0,0.0,False,No results,
17540,"Clinton, IA",46909.0,240,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
17540,"Clinton, IA",46909.0,240,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
39500,"Quincy, IL-MO",76040.0,320,Micropolitan Statistical Area,Black,5.0,5.0,0.0,False,No results,
39500,"Quincy, IL-MO",76040.0,320,Micropolitan Statistical Area,Latino,7.0,7.0,0.0,False,No results,
39500,"Quincy, IL-MO",76040.0,320,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
39500,"Quincy, IL-MO",76040.0,320,Micropolitan Statistical Area,AAPI,5.0,5.0,0.0,False,No results,
42860,"Seneca, SC",77528.0,511,Micropolitan Statistical Area,Black,8.0,6.0,2.0,False,No results,
42860,"Seneca, SC",77528.0,511,Micropolitan Statistical Area,Latino,8.0,7.0,1.0,False,No results,
42860,"Seneca, SC",77528.0,511,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
42860,"Seneca, SC",77528.0,511,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
27500,"Janesville-Beloit, WI",162152.0,1426,Metropolitan Statistical Area,Black,24.0,18.0,6.0,False,No results,
27500,"Janesville-Beloit, WI",162152.0,1426,Metropolitan Statistical Area,Latino,63.0,54.0,9.0,False,No results,
27500,"Janesville-Beloit, WI",162152.0,1426,Metropolitan Statistical Area,Native American,8.0,7.0,1.0,False,No results,
27500,"Janesville-Beloit, WI",162152.0,1426,Metropolitan Statistical Area,AAPI,8.0,7.0,1.0,False,No results,
11180,"Ames, IA",123311.0,972,Metropolitan Statistical Area,Black,7.0,4.0,3.0,False,No results,
11180,"Ames, IA",123311.0,972,Metropolitan Statistical Area,Latino,17.0,16.0,1.0,False,No results,
11180,"Ames, IA",123311.0,972,Metropolitan Statistical Area,Native American,4.0,4.0,0.0,False,No results,
11180,"Ames, IA",123311.0,972,Metropolitan Statistical Area,AAPI,33.0,32.0,1.0,False,No results,
32820,"Memphis, TN-MS-AR",1339623.0,7311,Metropolitan Statistical Area,Black,1033.0,915.0,118.0,False,Not enough variance in variables,2.0
32820,"Memphis, TN-MS-AR",1339623.0,7311,Metropolitan Statistical Area,Latino,280.0,257.0,23.0,False,Not enough variance in variables,1.5
32820,"Memphis, TN-MS-AR",1339623.0,7311,Metropolitan Statistical Area,Native American,16.0,16.0,0.0,False,Not enough variance in variables,0.0
32820,"Memphis, TN-MS-AR",1339623.0,7311,Metropolitan Statistical Area,AAPI,344.0,325.0,19.0,False,Not enough variance in variables,1.3
19180,"Danville, IL",77563.0,163,Metropolitan Statistical Area,Black,7.0,7.0,0.0,False,No results,
19180,"Danville, IL",77563.0,163,Metropolitan Statistical Area,Latino,5.0,4.0,1.0,False,No results,
19180,"Danville, IL",77563.0,163,Metropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
19180,"Danville, IL",77563.0,163,Metropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
22700,"Fort Dodge, IA",36545.0,281,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
22700,"Fort Dodge, IA",36545.0,281,Micropolitan Statistical Area,Latino,9.0,8.0,1.0,False,No results,
22700,"Fort Dodge, IA",36545.0,281,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
22700,"Fort Dodge, IA",36545.0,281,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
15460,"Burlington, IA-IL",46195.0,209,Micropolitan Statistical Area,Black,3.0,3.0,0.0,False,No results,
15460,"Burlington, IA-IL",46195.0,209,Micropolitan Statistical Area,Latino,5.0,4.0,1.0,False,No results,
15460,"Burlington, IA-IL",46195.0,209,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
15460,"Burlington, IA-IL",46195.0,209,Micropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
24380,"Grants, NM",26891.0,21,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
24380,"Grants, NM",26891.0,21,Micropolitan Statistical Area,Latino,6.0,6.0,0.0,False,No results,
24380,"Grants, NM",26891.0,21,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
24380,"Grants, NM",26891.0,21,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
23300,"Freeport, IL",45093.0,141,Micropolitan Statistical Area,Black,3.0,3.0,0.0,False,No results,
23300,"Freeport, IL",45093.0,141,Micropolitan Statistical Area,Latino,9.0,7.0,2.0,False,No results,
23300,"Freeport, IL",45093.0,141,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
23300,"Freeport, IL",45093.0,141,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
18140,"Columbus, OH",2077761.0,21181,Metropolitan Statistical Area,Black,1226.0,1099.0,127.0,True,Statistically significant disparity,2.1
18140,"Columbus, OH",2077761.0,21181,Metropolitan Statistical Area,Latino,495.0,445.0,50.0,True,Statistically significant disparity,2.1
18140,"Columbus, OH",2077761.0,21181,Metropolitan Statistical Area,Native American,42.0,37.0,5.0,False,Not statistically significant,2.8
18140,"Columbus, OH",2077761.0,21181,Metropolitan Statistical Area,AAPI,1603.0,1504.0,99.0,True,Statistically significant disparity,1.6
17460,"Cleveland-Elyria, OH",2056898.0,16776,Metropolitan Statistical Area,Black,770.0,658.0,112.0,True,Statistically significant disparity,1.7
17460,"Cleveland-Elyria, OH",2056898.0,16776,Metropolitan Statistical Area,Latino,536.0,500.0,36.0,False,Not statistically significant,1.1
17460,"Cleveland-Elyria, OH",2056898.0,16776,Metropolitan Statistical Area,Native American,31.0,26.0,5.0,False,Not statistically significant,1.1
17460,"Cleveland-Elyria, OH",2056898.0,16776,Metropolitan Statistical Area,AAPI,498.0,456.0,42.0,True,Statistically significant disparity,1.9
19430,"Dayton-Kettering, OH",803543.0,6204,Metropolitan Statistical Area,Black,278.0,248.0,30.0,True,Statistically significant disparity,2.9
19430,"Dayton-Kettering, OH",803543.0,6204,Metropolitan Statistical Area,Latino,137.0,129.0,8.0,False,Not statistically significant,1.7
19430,"Dayton-Kettering, OH",803543.0,6204,Metropolitan Statistical Area,Native American,11.0,9.0,2.0,False,Not enough applications,9.9
19430,"Dayton-Kettering, OH",803543.0,6204,Metropolitan Statistical Area,AAPI,234.0,221.0,13.0,False,Not statistically significant,2.0
44220,"Springfield, OH",134726.0,683,Metropolitan Statistical Area,Black,21.0,17.0,4.0,False,No results,
44220,"Springfield, OH",134726.0,683,Metropolitan Statistical Area,Latino,12.0,8.0,4.0,False,No results,
44220,"Springfield, OH",134726.0,683,Metropolitan Statistical Area,Native American,2.0,1.0,1.0,False,No results,
44220,"Springfield, OH",134726.0,683,Metropolitan Statistical Area,AAPI,8.0,8.0,0.0,False,No results,
48540,"Wheeling, WV-OH",141475.0,600,Metropolitan Statistical Area,Black,4.0,3.0,1.0,False,No results,
48540,"Wheeling, WV-OH",141475.0,600,Metropolitan Statistical Area,Latino,5.0,3.0,2.0,False,No results,
48540,"Wheeling, WV-OH",141475.0,600,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
48540,"Wheeling, WV-OH",141475.0,600,Metropolitan Statistical Area,AAPI,6.0,4.0,2.0,False,No results,
17300,"Clarksville, TN-KY",299470.0,1212,Metropolitan Statistical Area,Black,95.0,78.0,17.0,False,Not enough variance in variables,3.4
17300,"Clarksville, TN-KY",299470.0,1212,Metropolitan Statistical Area,Latino,62.0,54.0,8.0,False,Not enough variance in variables,1.6
17300,"Clarksville, TN-KY",299470.0,1212,Metropolitan Statistical Area,Native American,7.0,5.0,2.0,False,Not enough variance in variables,1.1
17300,"Clarksville, TN-KY",299470.0,1212,Metropolitan Statistical Area,AAPI,40.0,37.0,3.0,False,Not enough variance in variables,1.3
46500,"Urbana, OH",38845.0,195,Micropolitan Statistical Area,Black,5.0,5.0,0.0,False,No results,
46500,"Urbana, OH",38845.0,195,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
46500,"Urbana, OH",38845.0,195,Micropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
46500,"Urbana, OH",38845.0,195,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
47920,"Washington Court House, OH",28620.0,153,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
47920,"Washington Court House, OH",28620.0,153,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
47920,"Washington Court House, OH",28620.0,153,Micropolitan Statistical Area,Native American,2.0,1.0,1.0,False,No results,
47920,"Washington Court House, OH",28620.0,153,Micropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
34540,"Mount Vernon, OH",61481.0,462,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
34540,"Mount Vernon, OH",61481.0,462,Micropolitan Statistical Area,Latino,7.0,7.0,0.0,False,No results,
34540,"Mount Vernon, OH",61481.0,462,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
34540,"Mount Vernon, OH",61481.0,462,Micropolitan Statistical Area,AAPI,4.0,4.0,0.0,False,No results,
45660,"Tiffin, OH",55351.0,207,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
45660,"Tiffin, OH",55351.0,207,Micropolitan Statistical Area,Latino,5.0,3.0,2.0,False,No results,
45660,"Tiffin, OH",55351.0,207,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
45660,"Tiffin, OH",55351.0,207,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
13340,"Bellefontaine, OH",45316.0,221,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
13340,"Bellefontaine, OH",45316.0,221,Micropolitan Statistical Area,Latino,5.0,5.0,0.0,False,No results,
13340,"Bellefontaine, OH",45316.0,221,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
13340,"Bellefontaine, OH",45316.0,221,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
32020,"Marion, OH",65299.0,362,Micropolitan Statistical Area,Black,7.0,4.0,3.0,False,No results,
32020,"Marion, OH",65299.0,362,Micropolitan Statistical Area,Latino,5.0,5.0,0.0,False,No results,
32020,"Marion, OH",65299.0,362,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
32020,"Marion, OH",65299.0,362,Micropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
11740,"Ashland, OH",53536.0,335,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
11740,"Ashland, OH",53536.0,335,Micropolitan Statistical Area,Latino,2.0,1.0,1.0,False,No results,
11740,"Ashland, OH",53536.0,335,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
11740,"Ashland, OH",53536.0,335,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
49300,"Wooster, OH",116099.0,625,Micropolitan Statistical Area,Black,5.0,5.0,0.0,False,No results,
49300,"Wooster, OH",116099.0,625,Micropolitan Statistical Area,Latino,6.0,5.0,1.0,False,No results,
49300,"Wooster, OH",116099.0,625,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
49300,"Wooster, OH",116099.0,625,Micropolitan Statistical Area,AAPI,7.0,7.0,0.0,False,No results,
46100,"Tullahoma-Manchester, TN",103312.0,510,Micropolitan Statistical Area,Black,11.0,10.0,1.0,False,No results,
46100,"Tullahoma-Manchester, TN",103312.0,510,Micropolitan Statistical Area,Latino,15.0,13.0,2.0,False,No results,
46100,"Tullahoma-Manchester, TN",103312.0,510,Micropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
46100,"Tullahoma-Manchester, TN",103312.0,510,Micropolitan Statistical Area,AAPI,13.0,11.0,2.0,False,No results,
15340,"Bucyrus-Galion, OH",41821.0,143,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
15340,"Bucyrus-Galion, OH",41821.0,143,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
15340,"Bucyrus-Galion, OH",41821.0,143,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
15340,"Bucyrus-Galion, OH",41821.0,143,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
31900,"Mansfield, OH",121100.0,813,Metropolitan Statistical Area,Black,13.0,13.0,0.0,False,No results,
31900,"Mansfield, OH",121100.0,813,Metropolitan Statistical Area,Latino,4.0,4.0,0.0,False,No results,
31900,"Mansfield, OH",121100.0,813,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
31900,"Mansfield, OH",121100.0,813,Metropolitan Statistical Area,AAPI,8.0,8.0,0.0,False,No results,
30620,"Lima, OH",103175.0,720,Metropolitan Statistical Area,Black,31.0,29.0,2.0,False,No results,
30620,"Lima, OH",103175.0,720,Metropolitan Statistical Area,Latino,13.0,11.0,2.0,False,No results,
30620,"Lima, OH",103175.0,720,Metropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
30620,"Lima, OH",103175.0,720,Metropolitan Statistical Area,AAPI,12.0,12.0,0.0,False,No results,
11780,"Ashtabula, OH",97830.0,297,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
11780,"Ashtabula, OH",97830.0,297,Micropolitan Statistical Area,Latino,4.0,4.0,0.0,False,No results,
11780,"Ashtabula, OH",97830.0,297,Micropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
11780,"Ashtabula, OH",97830.0,297,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
17060,"Chillicothe, OH",76948.0,343,Micropolitan Statistical Area,Black,3.0,3.0,0.0,False,No results,
17060,"Chillicothe, OH",76948.0,343,Micropolitan Statistical Area,Latino,3.0,3.0,0.0,False,No results,
17060,"Chillicothe, OH",76948.0,343,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
17060,"Chillicothe, OH",76948.0,343,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
11900,"Athens, OH",65917.0,153,Micropolitan Statistical Area,Black,6.0,6.0,0.0,False,No results,
11900,"Athens, OH",65917.0,153,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
11900,"Athens, OH",65917.0,153,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
11900,"Athens, OH",65917.0,153,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
48260,"Weirton-Steubenville, WV-OH",118213.0,461,Metropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
48260,"Weirton-Steubenville, WV-OH",118213.0,461,Metropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
48260,"Weirton-Steubenville, WV-OH",118213.0,461,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
48260,"Weirton-Steubenville, WV-OH",118213.0,461,Metropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
48940,"Wilmington, OH",41957.0,212,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
48940,"Wilmington, OH",41957.0,212,Micropolitan Statistical Area,Latino,3.0,3.0,0.0,False,No results,
48940,"Wilmington, OH",41957.0,212,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
48940,"Wilmington, OH",41957.0,212,Micropolitan Statistical Area,AAPI,2.0,1.0,1.0,False,No results,
47664,"Warren-Troy-Farmington Hills, MI",2560549.0,27689,Metropolitan Division,Black,1047.0,926.0,121.0,True,Statistically significant disparity,2.0
47664,"Warren-Troy-Farmington Hills, MI",2560549.0,27689,Metropolitan Division,Latino,663.0,620.0,43.0,False,Not statistically significant,1.4
47664,"Warren-Troy-Farmington Hills, MI",2560549.0,27689,Metropolitan Division,Native American,53.0,51.0,2.0,False,Not statistically significant,0.5
47664,"Warren-Troy-Farmington Hills, MI",2560549.0,27689,Metropolitan Division,AAPI,1715.0,1623.0,92.0,False,Not statistically significant,1.0
43020,"Shawano, WI",45462.0,182,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
43020,"Shawano, WI",45462.0,182,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
43020,"Shawano, WI",45462.0,182,Micropolitan Statistical Area,Native American,5.0,4.0,1.0,False,No results,
43020,"Shawano, WI",45462.0,182,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
31940,"Marinette, WI-MI",63465.0,234,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
31940,"Marinette, WI-MI",63465.0,234,Micropolitan Statistical Area,Latino,3.0,3.0,0.0,False,No results,
31940,"Marinette, WI-MI",63465.0,234,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
31940,"Marinette, WI-MI",63465.0,234,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
20740,"Eau Claire, WI",167406.0,1697,Metropolitan Statistical Area,Black,5.0,5.0,0.0,False,No results,
20740,"Eau Claire, WI",167406.0,1697,Metropolitan Statistical Area,Latino,28.0,26.0,2.0,False,No results,
20740,"Eau Claire, WI",167406.0,1697,Metropolitan Statistical Area,Native American,2.0,2.0,0.0,False,No results,
20740,"Eau Claire, WI",167406.0,1697,Metropolitan Statistical Area,AAPI,50.0,43.0,7.0,False,No results,
27020,"Iron Mountain, MI-WI",29753.0,73,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
27020,"Iron Mountain, MI-WI",29753.0,73,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
27020,"Iron Mountain, MI-WI",29753.0,73,Micropolitan Statistical Area,Native American,1.0,0.0,1.0,False,No results,
27020,"Iron Mountain, MI-WI",29753.0,73,Micropolitan Statistical Area,AAPI,1.0,0.0,1.0,False,No results,
44620,"Stevens Point, WI",70632.0,391,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
44620,"Stevens Point, WI",70632.0,391,Micropolitan Statistical Area,Latino,7.0,7.0,0.0,False,No results,
44620,"Stevens Point, WI",70632.0,391,Micropolitan Statistical Area,Native American,3.0,3.0,0.0,False,No results,
44620,"Stevens Point, WI",70632.0,391,Micropolitan Statistical Area,AAPI,9.0,8.0,1.0,False,No results,
48140,"Wausau-Weston, WI",163140.0,984,Metropolitan Statistical Area,Black,7.0,4.0,3.0,False,No results,
48140,"Wausau-Weston, WI",163140.0,984,Metropolitan Statistical Area,Latino,15.0,11.0,4.0,False,No results,
