"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"310M500US44420","Staunton, VA Metro Area","121651","*****","116985","*****","104562","97","8754","419","342","126","1036","187","197","123","164","105","1930","396","40","47","1890","396","4666","*****","3372","389","344","228","57","42","0","29","9","18","232","127","652","294","180","109","472","264"
"310M500US44460","Steamboat Springs, CO Micro Area","25072","*****","23329","*****","22495","20","232","65","91","64","285","58","5","8","39","53","182","95","0","22","182","95","1743","*****","1507","142","0","22","8","9","0","22","0","22","195","126","33","40","33","40","0","22"
"310M500US44500","Stephenville, TX Micro Area","41841","*****","33020","*****","31197","86","776","276","30","51","369","28","85","81","9","13","554","243","55","85","499","213","8821","*****","5989","698","23","36","649","425","19","33","0","29","1919","711","222","142","137","111","85","84"
"310M500US44540","Sterling, CO Micro Area","22380","*****","18631","*****","17054","16","186","131","169","83","185","24","210","315","14","16","813","327","0","22","813","327","3749","*****","3398","194","3","4","7","13","0","22","0","22","237","185","104","78","53","45","51","56"
"310M500US44580","Sterling, IL Micro Area","56016","*****","49293","*****","47374","27","861","149","81","52","289","44","56","58","0","27","632","159","4","6","628","159","6723","*****","5478","263","75","65","31","26","52","54","0","27","579","223","508","184","142","100","366","150"
"310M500US44620","Stevens Point, WI Micro Area","70632","*****","68360","*****","64303","185","562","86","232","71","2093","172","5","7","131","185","1034","206","87","111","947","179","2272","*****","1298","187","15","17","0","20","0","20","0","20","930","196","29","30","22","27","7","13"
"310M500US44660","Stillwater, OK Micro Area","81815","*****","77957","*****","62937","4","3223","190","3281","393","3508","256","71","63","6","9","4931","498","58","77","4873","509","3858","*****","3009","244","28","28","129","117","15","19","0","23","511","184","166","98","86","67","80","64"
"310M500US44700","Stockton, CA Metro Area","742603","*****","435140","*****","236509","252","50030","1071","1697","351","112885","1113","4055","357","956","288","29008","1562","1737","707","27271","1442","307463","*****","182779","4008","1901","502","3009","658","2646","560","510","211","64428","3932","52190","2770","7155","858","45035","2711"
"310M500US44740","Storm Lake, IA Micro Area","20058","*****","14946","*****","11948","14","505","68","2","5","1987","23","299","31","12","14","193","82","0","18","193","82","5112","*****","3503","386","0","18","3","4","33","40","0","18","1481","388","92","90","86","89","6","6"
"310M500US44780","Sturgis, MI Micro Area","60836","*****","56014","*****","52623","6","1347","193","45","26","305","92","36","43","0","24","1658","205","11","14","1647","203","4822","*****","3341","433","6","8","137","188","0","24","0","24","1050","422","288","114","63","60","225","98"
"310M500US44860","Sulphur Springs, TX Micro Area","36486","*****","30329","*****","26738","46","2555","110","100","68","243","48","44","41","38","46","611","153","7","12","604","151","6157","*****","4101","459","31","52","12","15","0","29","0","29","1892","475","121","71","38","28","83","65"
"310M500US44900","Summerville, GA Micro Area","24812","*****","23534","*****","20536","25","2556","119","35","42","42","60","0","25","51","73","314","123","37","47","277","132","1278","*****","735","209","37","27","0","25","0","25","0","25","479","213","27","35","1","2","26","34"
"310M500US44940","Sumter, SC Metro Area","140714","*****","135435","*****","64424","60","65795","738","273","127","1668","182","50","57","84","69","3141","773","22","28","3119","772","5279","*****","2717","566","237","121","61","65","0","30","26","33","1539","486","699","371","361","231","338","259"
"310M500US44980","Sunbury, PA Micro Area","91761","*****","88569","*****","84864","26","2208","143","182","74","360","60","35","38","62","63","858","181","3","5","855","182","3192","*****","1940","281","249","150","207","153","19","24","0","24","395","162","382","270","91","61","291","276"
"310M500US45000","Susanville, CA Micro Area","30818","*****","24974","*****","20164","24","2612","96","844","89","427","71","247","50","45","41","635","128","53","53","582","132","5844","*****","5160","183","74","62","20","16","1","3","0","26","465","148","124","60","65","45","59","46"
"310M500US45020","Sweetwater, TX Micro Area","14904","*****","9288","*****","8276","21","829","111","25","34","43","53","0","21","0","21","115","97","0","21","115","97","5616","*****","4814","216","59","69","48","46","0","21","0","21","643","202","52","41","47","41","5","7"
"310M500US45060","Syracuse, NY Metro Area","652416","*****","625042","*****","533268","274","52515","1018","2772","309","18421","481","185","137","944","276","16937","1137","443","173","16494","1170","27374","*****","15534","851","3017","479","313","128","142","90","88","91","4956","688","3324","519","1360","299","1964","436"
"310M500US45140","Tahlequah, OK Micro Area","48664","*****","45182","*****","23148","11","637","91","15981","515","359","70","139","98","14","16","4904","515","6","11","4898","515","3482","*****","1629","307","24","29","326","171","0","21","0","21","1062","310","441","195","91","79","350","174"
"310M500US45180","Talladega-Sylacauga, AL Micro Area","80387","*****","78545","*****","50344","68","26022","280","342","120","494","75","23","26","78","66","1242","317","44","45","1198","316","1842","*****","1054","272","193","168","0","28","0","28","67","94","432","302","96","94","24","33","72","90"
"310M500US45220","Tallahassee, FL Metro Area","382197","*****","357060","*****","212813","241","123910","835","684","184","10414","386","82","59","883","441","8274","899","468","244","7806","889","25137","*****","18836","728","1180","312","106","75","56","55","11","17","4160","749","788","256","274","162","514","191"
"310M500US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","3097859","*****","2491515","*****","1943178","1164","354972","2474","6636","575","104602","1291","2044","231","9787","1360","70296","2631","4448","763","65848","2621","606344","*****","465987","5004","23256","1999","2795","669","1595","391","261","138","80219","4153","32231","1925","11889","1283","20342","1743"
"310M500US45340","Taos, NM Micro Area","32786","*****","14134","*****","11563","73","54","58","1921","131","258","88","1","1","72","73","265","148","5","8","260","148","18652","*****","16119","495","100","137","210","113","24","32","0","25","1721","397","478","237","189","106","289","204"
"310M500US45380","Taylorville, IL Micro Area","32931","*****","32396","*****","31291","24","430","126","100","114","199","43","29","45","0","24","347","156","0","24","347","156","535","*****","483","44","6","11","0","24","9","11","7","12","2","5","28","32","6","10","22","28"
"310M500US45460","Terre Haute, IN Metro Area","186908","*****","183109","149","167140","113","8464","410","365","140","2197","193","87","66","143","101","4713","471","102","54","4611","469","3799","149","2285","328","97","54","5","12","4","5","9","14","944","237","455","174","337","139","118","101"
"310M500US45500","Texarkana, TX-AR Metro Area","149292","*****","140555","119","98397","114","36216","601","1255","157","1186","182","37","40","250","150","3214","598","40","40","3174","600","8737","119","5721","542","162","108","258","231","12","19","24","32","1994","371","566","303","370","195","196","187"
"310M500US45520","The Dalles, OR Micro Area","26130","*****","21375","*****","19482","23","79","43","773","91","238","85","154","70","0","23","649","132","0","23","649","132","4755","*****","3547","370","1","3","42","30","0","23","0","23","976","367","189","112","53","47","136","109"
"310M500US45540","The Villages, FL Metro Area","125044","*****","117866","*****","106246","116","8443","376","408","116","1047","166","100","154","120","112","1502","477","118","84","1384","465","7178","*****","5044","390","375","179","8","15","58","80","0","32","1333","340","360","158","306","154","54","51"
"310M500US45580","Thomaston, GA Micro Area","26236","*****","25630","*****","17634","39","7120","358","167","4","119","63","199","251","0","25","391","231","97","72","294","233","606","*****","234","245","170","227","0","25","0","25","11","22","144","228","47","78","13","26","34","64"
"310M500US45620","Thomasville, GA Micro Area","44630","*****","42973","*****","25712","16","16172","347","60","61","56","40","23","36","17","17","933","347","3","6","930","347","1657","*****","1053","268","68","78","0","28","18","28","0","28","397","235","121","109","14","21","107","108"
"310M500US45660","Tiffin, OH Micro Area","55351","*****","52515","*****","49701","28","1563","169","58","73","344","73","0","27","20","28","829","199","0","27","829","199","2836","*****","2185","176","153","107","47","51","0","27","0","27","319","125","132","65","58","38","74","46"
"310M500US45700","Tifton, GA Micro Area","40541","*****","35765","*****","22644","28","11959","223","105","30","547","61","0","28","26","41","484","228","19","22","465","230","4776","*****","3498","490","48","56","0","28","12","21","0","28","1095","474","123","95","27","38","96","84"
"310M500US45740","Toccoa, GA Micro Area","25750","*****","24854","*****","21205","25","3064","212","45","38","172","161","2","3","0","25","366","203","0","25","366","203","896","*****","580","265","0","25","0","25","0","25","0","25","310","264","6","12","6","12","0","25"
"310M500US45780","Toledo, OH Metro Area","644137","*****","600548","*****","485854","322","85007","1092","1132","219","9620","378","185","64","1383","381","17367","1072","345","151","17022","1069","43589","*****","22586","1110","1195","354","507","197","269","159","57","67","11862","1034","7113","847","4027","629","3086","504"
"310M500US45820","Topeka, KS Metro Area","232778","*****","208906","*****","181464","84","15079","506","2614","332","2824","242","59","51","299","184","6567","642","140","73","6427","641","23872","*****","16476","966","359","176","411","149","33","50","65","78","4920","870","1608","434","597","206","1011","368"
"310M500US45860","Torrington, CT Micro Area","182002","*****","170566","*****","160930","178","2694","262","413","190","3438","253","9","12","262","112","2820","397","229","174","2591","362","11436","*****","7911","595","471","260","85","69","0","29","0","29","1830","376","1139","465","619","311","520","353"
"310M500US45900","Traverse City, MI Micro Area","149033","*****","144654","*****","137911","98","1069","171","1900","260","842","126","42","35","100","91","2790","355","37","46","2753","353","4379","*****","3348","309","73","73","123","91","3","5","17","17","448","209","367","164","61","61","306","159"
"310M500US45940","Trenton-Princeton, NJ Metro Area","367922","*****","303418","*****","182882","132","73029","511","330","284","40730","453","88","80","394","192","5965","789","382","181","5583","789","64504","*****","48651","1601","3137","702","299","232","152","119","50","54","10329","1485","1886","526","1028","308","858","418"
"310M500US45980","Troy, AL Micro Area","33333","*****","32583","*****","18672","30","12194","362","188","58","734","48","3","4","18","30","774","364","0","25","774","364","750","*****","629","71","83","66","0","25","0","25","0","25","5","7","33","55","33","55","0","25"
"310M500US46020","Truckee-Grass Valley, CA Micro Area","99244","*****","89871","*****","84513","107","478","151","413","220","1043","225","124","44","98","100","3202","339","45","44","3157","336","9373","*****","7213","531","92","121","310","273","30","34","0","29","1156","473","572","327","111","104","461","321"
"310M500US46060","Tucson, AZ Metro Area","1027207","*****","644622","*****","531408","270","33479","716","25212","730","28691","801","1413","219","1248","337","23171","1243","770","201","22401","1265","382585","*****","249596","4384","3102","582","14702","1659","1320","372","240","138","86643","3701","26982","2151","10323","1055","16659","1731"
"310M500US46100","Tullahoma-Manchester, TN Micro Area","103312","*****","99501","25","91574","178","4117","286","150","103","934","193","38","43","293","185","2395","295","206","139","2189","315","3811","25","2004","507","174","156","0","29","0","29","0","29","1449","491","184","151","48","46","136","138"
"310M500US46140","Tulsa, OK Metro Area","990544","*****","892146","*****","643553","272","77823","822","69463","1308","24535","484","774","118","1851","355","74147","1676","617","191","73530","1646","98398","*****","61996","1328","1066","233","3188","365","389","159","43","32","24512","1271","7204","638","2459","374","4745","513"
"310M500US46180","Tupelo, MS Micro Area","165407","*****","160231","*****","121802","109","34095","596","336","106","1418","506","13","17","371","345","2196","377","99","75","2097","372","5176","*****","2144","447","304","221","5","9","0","30","0","30","2475","450","248","219","92","71","156","214"
"310M500US46220","Tuscaloosa, AL Metro Area","250681","*****","241845","189","145742","127","89584","409","427","160","3380","206","105","95","112","91","2495","430","152","124","2343","401","8836","189","6158","774","271","151","116","179","6","9","0","28","1992","712","293","212","106","75","187","195"
"310M500US46300","Twin Falls, ID Metro Area","108599","*****","86144","*****","81673","26","725","96","519","144","1549","178","151","122","3","6","1524","227","16","25","1508","233","22455","*****","18432","899","5","9","260","266","240","201","0","28","3012","930","506","222","196","111","310","187"
"310M500US46340","Tyler, TX Metro Area","227449","*****","183089","*****","135850","173","39165","667","681","149","3825","189","212","181","318","213","3038","688","39","46","2999","689","44360","*****","38800","1105","525","237","114","97","43","45","0","32","3713","917","1165","313","779","260","386","184"
"310M500US46380","Ukiah, CA Micro Area","87224","*****","65326","*****","56857","45","626","108","2938","305","1773","112","165","45","51","42","2916","339","24","28","2892","334","21898","*****","16078","1040","2","4","880","452","32","32","0","29","3532","825","1374","418","272","152","1102","378"
"310M500US46420","Union, SC Micro Area","27490","*****","27063","*****","17757","24","8345","261","22","30","4","7","0","24","25","30","910","265","0","24","910","265","427","*****","260","118","96","100","0","24","0","24","0","24","38","62","33","45","0","24","33","45"
"310M500US46460","Union City, TN Micro Area","30365","*****","29026","*****","25171","31","3108","197","73","45","116","19","7","7","27","31","524","195","0","26","524","195","1339","*****","688","200","18","22","3","4","0","26","0","26","524","201","106","62","90","58","16","19"
